"YEAR","MONTH","AIRLINE_ID","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","EMPFULL","EMPPART","EMPTOTAL","EMPFTE",
1997,4,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,4242,144,4386,4314,
1997,4,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,560,15,575,568,
1997,4,20099,"6F","Laker Airways Inc.","6F","Laker Airways Inc.",1,1,286,0,286,286,
1997,4,19874,"8C","Air Transport International","8C","Air Transport International",2,2,578,100,678,628,
1997,4,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,1499,333,1832,1666,
1997,4,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,72053,14219,86272,79163,
1997,4,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1543,657,2200,1872,
1997,4,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,7314,1151,8465,7890,
1997,4,20308,"WE","Centurion Cargo Inc.","C2","Challenge Air Cargo Inc.",1,1,564,5,569,567,
1997,4,20400,"PT","Capital Cargo International","CCQ","Capital Cargo International",1,4,38,1,39,39,
1997,4,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,2410,437,2847,2629,
1997,4,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,27632,6418,34050,30841,
1997,4,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1489,477,1966,1728,
1997,4,20093,"CTQ","Custom Air Transport","CTQ","Custom Air Transport",1,4,110,5,115,113,
1997,4,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,56590,11495,68085,62338,
1997,4,20357,"ER","Astar USA, LLC","ER","DHL Airways",3,3,7096,2519,9615,8356,
1997,4,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,2213,271,2484,2349,
1997,4,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,412,23,435,424,
1997,4,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.",1,1,661,108,769,715,
1997,4,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express",1,4,76,0,76,76,
1997,4,19787,"FDQ","Great American Airways","FDQ","Great American Airways",1,1,212,13,225,219,
1997,4,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,1158,339,1497,1328,
1997,4,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation",1,1,527,166,693,610,
1997,4,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,1,753,0,753,753,
1997,4,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation",3,3,77257,50714,127971,102614,
1997,4,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways",1,1,209,0,209,209,
1997,4,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,2162,352,2514,2338,
1997,4,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,8981,2527,11508,10245,
1997,4,20243,"J7","Valujet Airlines Inc.","J7","Valujet Airlines Inc.",2,2,1450,574,2024,1737,
1997,4,20151,"M6","Amerijet International","JH","Amerijet International",1,1,434,91,525,480,
1997,4,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.",2,2,610,203,813,712,
1997,4,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,406,44,450,428,
1997,4,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,318,6,324,321,
1997,4,20299,"JX","Southeast Airlines","JX","Sun Jet International Inc.",1,4,145,11,156,151,
1997,4,20143,"KP","Kiwi International","KP","Kiwi International",1,1,480,119,599,540,
1997,4,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo",1,1,296,0,296,296,
1997,4,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,1309,340,1649,1479,
1997,4,19812,"LBQ","Millon Air Inc.","LBQ","Millon Air Inc.",1,1,23,0,23,23,
1997,4,20204,"MG","Champion Air","MG","Champion Air",1,1,162,2,164,163,
1997,4,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,348,17,365,357,
1997,4,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,3636,361,3997,3817,
1997,4,20412,"N5 (1)","Nations Air Express Inc.","N5","Nations Air Express Inc.",1,1,113,0,113,113,
1997,4,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,917,548,1465,1191,
1997,4,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.",1,1,214,8,222,218,
1997,4,20192,"NJ","Vanguard Airlines Inc.","NJ","Vanguard Airlines Inc.",1,1,438,102,540,489,
1997,4,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,420,100,520,470,
1997,4,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,45381,2543,47924,46653,
1997,4,20097,"OI","Prestige Airways","OI","Prestige Airways",1,1,18,10,28,23,
1997,4,20386,"PA (2)","Pan American World Airways","PA","Pan American World Airways",1,1,537,13,550,544,
1997,4,20305,"PCQ","Pace Airlines","PCQ","Pace Airlines",1,4,9,4,13,11,
1997,4,20125,"PNQ","Panagra Airways","PNQ","Panagra Airways",1,1,37,1,38,38,
1997,4,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways",2,2,392,112,504,448,
1997,4,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,4,31,2,33,32,
1997,4,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2477,431,2908,2693,
1997,4,20074,"REQ","Renown Aviation","REQ","Renown Aviation",1,1,89,3,92,91,
1997,4,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways",1,1,21,6,27,24,
1997,4,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.",2,2,2027,347,2374,2201,
1990,1,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,68137,9039,77176,72657,
1997,4,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,290,46,336,313,
1997,4,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,652,14,666,659,
1997,4,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.",2,2,534,153,687,611,
1990,1,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,1826,270,2096,1961,
1997,4,19998,"SI","Sierra Pacific Airlines","SI","Sierra Pacific Airlines",1,4,42,0,42,42,
1997,4,20106,"SM","Sunworld International Airlines","SM","Sunworld International Airlines",1,4,32,0,32,32,
1997,4,20146,"SPQ","Sun Pacific International","SPQ","Sun Pacific International",1,4,120,5,125,123,
1997,4,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,1022,52,1074,1048,
1997,4,20147,"T9","TransMeridian Airlines","T9","TransMeridian Airlines",1,4,245,0,245,245,
1997,4,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,520,51,571,546,
1997,4,20284,"TCQ","Express.Net Airlines","TCQ","Trans Continental Airlines",1,4,153,2,155,154,
1997,4,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,34,0,34,34,
1997,4,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,900,40,940,920,
1997,4,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,23455,2106,25561,24508,
1997,4,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,3875,585,4460,4168,
1997,4,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,410,99,509,460,
1997,4,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.",1,1,245,3,248,247,
1997,4,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,75945,10779,86724,81335,
1997,4,20355,"US","US Airways Inc.","US","US Airways Inc.",3,3,37640,4864,42504,40072,
1997,4,20078,"W7","Western Pacific Airlines","W7","Western Pacific Airlines",2,2,881,432,1313,1097,
1997,4,20168,"W9","Eastwind Airlines Inc.","W9","Eastwind Airlines Inc.",1,4,25,59,84,55,
1997,4,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,23227,849,24076,23652,
1997,4,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,670,75,745,708,
1997,4,20060,"WV (1)","Air South Inc. (1)","WV","Air South Inc.",1,1,513,148,661,587,
1997,4,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,44,2,46,45,
1997,4,20415,"NA","North American Airlines","XG","North American Airlines",1,1,125,22,147,136,
1997,4,20207,"XP","Casino Express","XP","Casino Express",1,4,105,0,105,105,
1997,4,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.",2,2,2250,290,2540,2395,
1997,4,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,1575,161,1736,1656,
1997,4,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,847,31,878,863,
1997,4,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,684,84,768,726,
1997,5,20408,"3Z","Tatonduk Flying Service","3K","Tatonduk Flying Service",1,4,87,7,94,91,
1997,5,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,4244,141,4385,4315,
1997,5,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,563,18,581,572,
1997,5,20099,"6F","Laker Airways Inc.","6F","Laker Airways Inc.",1,1,286,0,286,286,
1997,5,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,1470,315,1785,1628,
1997,5,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,73134,13374,86508,79821,
1997,5,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1553,633,2186,1870,
1997,5,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,7435,1194,8629,8032,
1997,5,20308,"WE","Centurion Cargo Inc.","C2","Challenge Air Cargo Inc.",1,1,568,4,572,570,
1997,5,20400,"PT","Capital Cargo International","CCQ","Capital Cargo International",1,4,37,1,38,38,
1997,5,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,2344,497,2841,2593,
1997,5,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,27701,6556,34257,30979,
1997,5,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1490,474,1964,1727,
1997,5,20093,"CTQ","Custom Air Transport","CTQ","Custom Air Transport",1,4,110,5,115,113,
1997,5,19790,"DL","Delta Air Lines Inc.","DL","Delta Air Lines Inc.",3,3,56603,11742,68345,62474,
1997,5,20357,"ER","Astar USA, LLC","ER","DHL Airways",3,3,7175,2537,9712,8444,
1997,5,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,2227,283,2510,2369,
1997,5,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,418,25,443,431,
1997,5,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.",1,1,694,104,798,746,
1997,5,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express",1,4,76,0,76,76,
1997,5,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,1133,360,1493,1313,
1997,5,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation",1,1,485,145,630,558,
1997,5,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,1,753,0,753,753,
1997,5,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation",3,3,78112,50645,128757,103435,
1997,5,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways",1,1,232,0,232,232,
1997,5,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,2165,378,2543,2354,
1997,5,19991,"HP","America West Airlines Inc.","HP","America West Airlines Inc.",3,3,9084,2622,11706,10395,
1997,5,20243,"J7","Valujet Airlines Inc.","J7","Valujet Airlines Inc.",2,2,1575,502,2077,1826,
1997,5,20151,"M6","Amerijet International","JH","Amerijet International",1,1,437,94,531,484,
1997,5,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.",2,2,605,203,808,707,
1997,5,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,413,45,458,436,
1997,5,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,304,5,309,307,
1997,5,20299,"JX","Southeast Airlines","JX","Sun Jet International Inc.",1,4,143,10,153,148,
1997,5,20143,"KP","Kiwi International","KP","Kiwi International",1,1,480,145,625,553,
1997,5,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo",1,1,299,0,299,299,
1997,5,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,1643,335,1978,1811,
1997,5,20204,"MG","Champion Air","MG","Champion Air",1,1,172,2,174,173,
1997,5,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,348,17,365,357,
1997,5,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,3508,541,4049,3779,
1997,5,20412,"N5 (1)","Nations Air Express Inc.","N5","Nations Air Express Inc.",1,1,113,0,113,113,
1997,5,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,925,546,1471,1198,
1997,5,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.",1,1,209,15,224,217,
1997,5,20192,"NJ","Vanguard Airlines Inc.","NJ","Vanguard Airlines Inc.",1,1,485,102,587,536,
1997,5,20416,"NK","Spirit Air Lines","NK","Spirit Air Lines",1,1,443,189,632,538,
1997,5,19386,"NW","Northwest Airlines Inc.","NW","Northwest Airlines Inc.",3,3,45322,2510,47832,46577,
1997,5,20097,"OI","Prestige Airways","OI","Prestige Airways",1,1,15,3,18,17,
1997,5,20386,"PA (2)","Pan American World Airways","PA","Pan American World Airways",1,1,547,26,573,560,
1997,5,20305,"PCQ","Pace Airlines","PCQ","Pace Airlines",1,4,9,4,13,11,
1997,5,20125,"PNQ","Panagra Airways","PNQ","Panagra Airways",1,1,43,4,47,45,
1997,5,20100,"PO","Polar Air Cargo Airways","PO","Polar Air Cargo Airways",2,2,424,125,549,487,
1997,5,20149,"PRQ","Florida West Airlines Inc.","PRQ","Florida West Airlines Inc.",1,4,31,2,33,32,
1997,5,19687,"QX","Horizon Air","QX","Horizon Air",2,2,2465,418,2883,2674,
1997,5,20074,"REQ","Renown Aviation","REQ","Renown Aviation",1,1,89,2,91,90,
1997,5,19392,"RIQ","Rich International Airways","RIQ","Rich International Airways",1,1,15,2,17,16,
1990,1,20151,"M6","Amerijet International","JH","Amerijet International",1,1,142,58,200,171,
1997,5,20374,"XE","ExpressJet Airlines Inc.","RU","ExpressJet Airlines Inc.",2,2,2067,343,2410,2239,
1997,5,19385,"RV","Reeve Aleutian Airways Inc.","RV","Reeve Aleutian Airways Inc.",1,1,293,47,340,317,
1997,5,20344,"RD","Ryan International Airlines","RYQ","Ryan International Airlines",1,1,581,14,595,588,
1997,5,20042,"SAQ","Southern Air Transport Inc.","SAQ","Southern Air Transport Inc.",2,2,563,149,712,638,
1990,1,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,210,4,214,212,
1997,5,20106,"SM","Sunworld International Airlines","SM","Sunworld International Airlines",1,4,39,0,39,39,
1997,5,20146,"SPQ","Sun Pacific International","SPQ","Sun Pacific International",1,4,124,5,129,127,
1997,5,20422,"SY","Sun Country Airlines d/b/a Mn Airlines","SYQ","Sun Country Airlines",1,1,990,51,1041,1016,
1997,5,20147,"T9","TransMeridian Airlines","T9","TransMeridian Airlines",1,4,221,0,221,221,
1997,5,19982,"TB","USAir Shuttle","TB","USAir Shuttle",2,2,514,56,570,542,
1997,5,20284,"TCQ","Express.Net Airlines","TCQ","Trans Continental Airlines",1,4,150,3,153,152,
1997,5,19658,"TKQ","Trans-Air-Link Corporation","TKQ","Trans-Air-Link Corporation",1,4,34,0,34,34,
1997,5,19898,"TNQ","Emery Worldwide Airlines","TNQ","Emery Worldwide Airlines",2,2,900,37,937,919,
1997,5,20211,"TW","Trans World Airways LLC","TW","Trans World Airlines Inc.",3,3,21601,2463,24064,22833,
1997,5,20312,"TZ","ATA Airlines d/b/a ATA","TZ","American Trans Air Inc.",2,2,3851,610,4461,4156,
1997,5,20033,"U2","UFS Inc.","U2","UFS Inc.",1,1,416,102,518,467,
1997,5,20447,"U7","USA Jet Airlines Inc.","U7","USA Jet Airlines Inc.",1,1,234,2,236,235,
1997,5,19977,"UA","United Air Lines Inc.","UA","United Air Lines Inc.",3,3,76632,11161,87793,82213,
1997,5,20355,"US","US Airways Inc.","US","US Airways Inc.",3,3,37554,4826,42380,39967,
1997,5,20078,"W7","Western Pacific Airlines","W7","Western Pacific Airlines",2,2,957,452,1409,1183,
1997,5,20168,"W9","Eastwind Airlines Inc.","W9","Eastwind Airlines Inc.",1,4,29,61,90,60,
1997,5,19393,"WN","Southwest Airlines Co.","WN","Southwest Airlines Co.",3,3,23265,876,24141,23703,
1997,5,20095,"WO","World Airways Inc.","WO","World Airways Inc.",2,2,687,87,774,731,
1997,5,20060,"WV (1)","Air South Inc. (1)","WV","Air South Inc.",1,1,556,155,711,634,
1997,5,20377,"X9","Omni Air Express","X9","Omni Air Express",1,1,45,0,45,45,
1997,5,20415,"NA","North American Airlines","XG","North American Airlines",1,1,147,37,184,166,
1997,5,20207,"XP","Casino Express","XP","Casino Express",1,4,105,0,105,105,
1997,5,20378,"YV","Mesa Airlines Inc.","YV","Mesa Airlines Inc.",2,2,2256,292,2548,2402,
1997,5,20314,"YX (1)","Midwest Airline, Inc.","YX","Midwest Express Airlines",2,2,1608,176,1784,1696,
1997,5,20379,"ZKQ","Zantop International","ZKQ","Zantop International",1,1,748,11,759,754,
1997,5,20046,"ZW","Air Wisconsin Airlines Corp","ZW","Air Wisconsin Airlines Corp",2,2,696,80,776,736,
1997,6,20408,"3Z","Tatonduk Flying Service","3K","Tatonduk Flying Service",1,4,90,7,97,94,
1997,6,19917,"5X","United Parcel Service","5X","United Parcel Service",3,3,4293,144,4437,4365,
1997,6,20007,"5Y","Atlas Air Inc.","5Y","Atlas Air Inc.",2,2,570,18,588,579,
1997,6,19874,"8C","Air Transport International","8C","Air Transport International",2,2,564,75,639,602,
1997,6,20237,"AX","Trans States Airlines","9N","Trans States Airlines",2,2,1469,325,1794,1632,
1997,6,19805,"AA","American Airlines Inc.","AA","American Airlines Inc.",3,3,73736,13512,87248,80492,
1997,6,19678,"KH","Aloha Air Cargo","AQ","Aloha Airlines Inc.",2,2,1541,676,2217,1879,
1997,6,19930,"AS","Alaska Airlines Inc.","AS","Alaska Airlines Inc.",3,3,7435,1194,8629,8032,
1997,6,20308,"WE","Centurion Cargo Inc.","C2","Challenge Air Cargo Inc.",1,1,558,3,561,560,
1997,6,20400,"PT","Capital Cargo International","CCQ","Capital Cargo International",1,4,38,1,39,39,
1997,6,20173,"CDQ","Kitty Hawk International","CDQ","American International Airways Inc.",1,1,2362,530,2892,2627,
1997,6,19704,"CO","Continental Air Lines Inc.","CO","Continental Air Lines Inc.",3,3,28172,6500,34672,31422,
1997,6,20017,"CS","Continental Micronesia","CS","Continental Micronesia",2,2,1539,469,2008,1774,
1997,6,20093,"CTQ","Custom Air Transport","CTQ","Custom Air Transport",1,4,107,2,109,108,
1997,6,20357,"ER","Astar USA, LLC","ER","DHL Airways",3,3,7244,2539,9783,8514,
1997,6,20366,"EV","Atlantic Southeast Airlines","EV","Atlantic Southeast Airlines",2,2,2222,266,2488,2355,
1997,6,20057,"EZ","Evergreen International Inc.","EZ","Evergreen International Inc.",2,2,415,23,438,427,
1997,6,20436,"F9","Frontier Airlines Inc.","F9","Frontier Airlines Inc.",1,1,694,104,798,746,
1997,6,20203,"FCQ","Falcon Air Express","FCQ","Falcon Air Express",1,4,76,0,76,76,
1997,6,20088,"FF","Tower Air Inc.","FF","Tower Air Inc.",2,2,1194,371,1565,1380,
1997,6,20437,"FL","AirTran Airways Corporation","FL","AirTran Airways Corporation",1,1,471,127,598,535,
1997,6,20191,"FNQ","Fine Airlines Inc.","FNQ","Fine Airlines Inc.",1,1,748,0,748,748,
1997,6,20107,"FX","Federal Express Corporation","FX","Federal Express Corporation",3,3,78804,51122,129926,104365,
1997,6,20193,"GR","Gemini Air Cargo Airways","GR","Gemini Air Cargo Airways",1,1,242,0,242,242,
1997,6,19690,"HA","Hawaiian Airlines Inc.","HA","Hawaiian Airlines Inc.",2,2,2171,397,2568,2370,
1997,6,20243,"J7","Valujet Airlines Inc.","J7","Valujet Airlines Inc.",2,2,1679,610,2289,1984,
1997,6,20151,"M6","Amerijet International","JH","Amerijet International",1,1,450,96,546,498,
1997,6,20297,"JI (1)","Midway Airlines Inc.","JI","Midway Airlines Inc.",2,2,604,98,702,653,
1997,6,20218,"JKQ","Express One International Inc.","JKQ","Express One International Inc.",1,1,446,46,492,469,
1997,6,20194,"JW","Arrow Air Inc.","JW","Arrow Air Inc.",1,1,312,5,317,315,
1997,6,20299,"JX","Southeast Airlines","JX","Sun Jet International Inc.",1,4,9,1,10,10,
1997,6,20143,"KP","Kiwi International","KP","Kiwi International",1,1,470,149,619,545,
1997,6,20302,"KR","Kitty Hawk Aircargo","KR","Kitty Hawk Aircargo",1,1,302,0,302,302,
1997,6,19952,"KW","Carnival Air Lines Inc.","KW","Carnival Air Lines Inc.",2,2,1283,328,1611,1447,
1997,6,19812,"LBQ","Millon Air Inc.","LBQ","Millon Air Inc.",1,1,15,0,15,15,
1997,6,20204,"MG","Champion Air","MG","Champion Air",1,1,187,2,189,188,
1997,6,20402,"GL","Miami Air International","MMQ","Miami Air International",1,1,323,21,344,334,
1997,6,20398,"MQ","American Eagle Airlines Inc.","MQ","Simmons Airlines",2,2,3532,530,4062,3797,
1997,6,20412,"N5 (1)","Nations Air Express Inc.","N5","Nations Air Express Inc.",1,1,127,0,127,127,
1997,6,20414,"OW","Executive Airlines","NA","Executive Airlines",2,2,918,541,1459,1189,
1997,6,20108,"NC","Northern Air Cargo Inc.","NC","Northern Air Cargo Inc.",1,1,213,15,228,221,
1997,6,20192,"NJ","Vanguard Airlines Inc.","NJ","Vanguard Airlines Inc.",1,1,476,110,586,531,
